"codigo";"instituicao";"municipio";"uf"
"001576";"INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS (FASERRA)";"Serra";"ES"
"002436";"Instituto de Ensino Superior Brasileiro (ESB)";"Manaus";"AM"
"001071";"INSTITUTO DE ENSINO SUPERIOR DA FUNLEC (IESF)";"Campo Grande";"MS"
"002304";"INSTITUTO DE ENSINO SUPERIOR DA FUNLEC DE BONITO (IESF)";"Bonito";"MS"
"004167";"INSTITUTO DE ENSINO SUPERIOR DA FUPESP (IESF)";"Paulínia";"SP"
"001267";"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS (IESGF)";"São José";"SC"
"002075";"INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS (IESA)";"Maceió";"AL"
"001182";"INSTITUTO DE ENSINO SUPERIOR DE AMERICANA (IESA)";"Americana";"SP"
"001816";"INSTITUTO DE ENSINO SUPERIOR DE BAURU (IESB)";"Bauru";"SP"
"003648";"INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ";"Cuiabá";"MT"
"003882";"INSTITUTO DE ENSINO SUPERIOR DE FORMAÇÃO PROFISSIONAL (IESFORP)";"Ribeirão Preto";"SP"
"001191";"INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA (IESF)";"Fortaleza";"CE"
"002086";"INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU (IESFI)";"Foz do Iguaçu";"PR"
"001353";"INSTITUTO DE ENSINO SUPERIOR DE GARÇA (IESG)";"Garça";"SP"
"001939";"INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL (INESUL)";"Londrina";"PR"
"003776";"INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO (IESMT)";"Cuiabá";"MT"
"003542";"INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS (IESMIG)";"Sabinópolis";"MG"
"002566";"INSTITUTO DE ENSINO SUPERIOR DE OLINDA (IESO)";"Olinda";"PE"
"001992";"INSTITUTO DE ENSINO SUPERIOR DE PIEDADE (IESP)";"Jaboatão dos Guararapes";"PE"
"001703";"INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE (IESRIVER)";"Rio Verde";"GO"
"001540";"INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA (IESUR)";"Ariquemes";"RO"
"001656";"INSTITUTO DE ENSINO SUPERIOR DE TERESINA (IEST)";"Teresina";"PI"
"001226";"INSTITUTO DE ENSINO SUPERIOR DO ACRE (IESACRE)";"Rio Branco";"AC"
"001823";"INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ (IESAP)";"Macapá";"AP"
"003784";"INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE (IESRN)";"Natal";"RN"
"002724";"INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO (IESMA)";"Imperatriz";"MA"
"001498";"INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA (FAVI)";"Vitória";"ES"
"001931";"INSTITUTO DE ENSINO SUPERIOR FRANCISCANO (IESF)";"Paço do Lumiar";"MA"
"001049";"INSTITUTO DE ENSINO SUPERIOR FUCAPI (CESF)";"Manaus";"AM"
"005394";"INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI (FENORD)";"Teófilo Otoni";"MG"
"001906";"INSTITUTO DE ENSINO SUPERIOR MATERDEI (IES-MATERDEI)";"Manaus";"AM"
"003375";"INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO (IESM)";"Timon";"MA"
"001428";"INSTITUTO DE ENSINO SUPERIOR PLANALTO (IESPLAN)";"Brasília";"DF"
"003004";"INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA (IESC)";"Arapiraca";"AL"
"002369";"INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO (INESA)";"Joinville";"SC"
"001335";"INSTITUTO DE ENSINO SUPERIOR THATHI (FACULDADE THATHI COC)";"Araçatuba";"SP"
"002049";"INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO (IESMA)";"São Luís";"MA"
"004257";"INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS (IFITEG)";"Goiânia";"GO"
"021112";"Instituto de Gestão e Tecnologia da Informação (IGTI)";"Belo Horizonte";"MG"
"020682";"Instituto D´Or de Pesquisa e Ensino (IDOR)";"Rio de Janeiro";"RJ"
"002447";"INSTITUTO EDUCACIONAL DE CASTRO (INEC)";"Castro";"PR"
"016901";"INSTITUTO EDUCATIE (EDUCATIE)";"São Paulo";"SP"
"001672";"INSTITUTO ESPERANÇA DE ENSINO SUPERIOR (IESPES)";"Santarém";"PA"
"014509";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO (IFBAIANO)";"Salvador";"BA"
"005036";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE (IF Catarinense)";"Blumenau";"SC"
"000599";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA (IFBA)";"Salvador";"BA"
"001166";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA (IFPB)";"João Pessoa";"PB"
"003160";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS (IFAL)";"Maceió";"AL"
"014408";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA (IFB)";"Brasília";"DF"
"001811";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS (IFG)";"Goiânia";"GO"
"003164";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO (IFMT)";"Cuiabá";"MT"
"015520";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL (IFMS)";"Campo Grande";"MS"
"003189";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS (IFMG)";"Belo Horizonte";"MG"
"001809";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO (IFPE)";"Recife";"PE"
"004785";"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA (IFRO)";"Porto Velho";"RO"
"003184";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA (IFRR)";"Boa Vista";"RR"
"003162";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA (IFSC)";"Florianópolis";"SC"
"001810";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)";"São Paulo";"SP"
"003183";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE (IFS)";"Aracaju";"SE"
"015507";"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)";"Rio Branco";"AC"
"015522";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ (IFAP)";"Macapá";"AP"
"001812";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS (IFAM)";"Manaus";"AM"
"001807";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)";"Fortaleza";"CE"
"001808";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO (IFES)";"Vitória";"ES"
"000600";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO (IFMA)";"São Luís";"MA"
"003188";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS (IFNMG)";"Montes Claros";"MG"
"001813";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ (IFPA)";"Belém";"PA"
"014724";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ (IFPR)";"Curitiba";"PR"
"001820";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ (IFPI)";"Teresina";"PI"
"003163";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO (IFRJ)";"Rio de Janeiro";"RJ"
"001082";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE (IFRN)";"Natal";"RN"
"000601";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL (IFRS)";"Bento Gonçalves";"RS"
"003161";"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IF Sertão)";"Petrolina";"PE"
"003279";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS (IFSEMG)";"Juiz de Fora";"MG"
"004358";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS (IF SUL DE MINAS)";"Pouso Alegre";"MG"
"004786";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS (IFTO)";"Palmas";"TO"
"003165";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO (IFTM)";"Uberaba";"MG"
"004098";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA (IFFarroupilha)";"Santa Maria";"RS"
"001120";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE (IF Fluminense)";"Campos dos Goytacazes";"RJ"
"001303";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO (IF Goiano)";"Goiânia";"GO"
"001578";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE (IFSul)";"Pelotas";"RS"
"003869";"INSTITUTO FLORENCE DE ENSINO SUPERIOR (IFES)";"São Luís";"MA"
"003998";"INSTITUTO INFNET RIO DE JANEIRO (INFNET)";"Rio de Janeiro";"RJ"
"001219";"INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR (IIES)";"Itapetininga";"SP"
"020100";"Instituto Leya de Educação Superior (Leya)";"Brasília";"DF"
"010020";"INSTITUTO LOGOS DE EDUCAÇÃO SUPERIOR (ILES)";"São José da Tapera";"AL"
"001426";"INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA (ILES)";"Itumbiara";"GO"
"001738";"INSTITUTO LUTERANO DE ENSINO SUPERIOR DE PORTO VELHO (ULBRA ILES)";"Porto Velho";"RO"
"002469";"INSTITUTO MACAPAENSE DE ENSINO SUPERIOR (IMMES)";"Macapá";"AP"
"001786";"INSTITUTO MACHADENSE DE ENSINO SUPERIOR (IMES)";"Machado";"MG"
"001283";"INSTITUTO MANCHESTER PAULISTA DE ENSINO SUPERIOR (IMAPES)";"Sorocaba";"SP"
"003785";"INSTITUTO MARANHENSE DE ENSINO E CULTURA (IMEC)";"São Luís";"MA"
"019512";"INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS (IMEPAC)";"Araguari";"MG"
"001301";"INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR (IMMES)";"Matão";"SP"
"001669";"INSTITUTO METROPOLITANO DE ENSINO SUPERIOR (IMES)";"Ipatinga";"MG"
"000633";"INSTITUTO MILITAR DE ENGENHARIA (IME)";"Rio de Janeiro";"RJ"
"000881";"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS (IMESA)";"Assis";"SP"
"000882";"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI (IMESB)";"Bebedouro";"SP"
"000079";"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA (IMES CATANDUVA)";"Catanduva";"SP"
"000745";"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL (IMESSM)";"São Manuel";"SP"
"004016";"INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS (INES)";"Rio de Janeiro";"RJ"
"011860";"INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO (INAPÓS)";"Pouso Alegre";"MG"
"000126";"INSTITUTO NACIONAL DE TELECOMUNICAÇÕES (INATEL)";"Santa Rita do Sapucaí";"MG"
"001462";"INSTITUTO PARAIBANO DE ENSINO RENOVADO (INPER)";"João Pessoa";"PB"
"002177";"INSTITUTO PAULISTA DE ENSINO (FIPEN)";"Osasco";"SP"
"001708";"INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR (IPESU)";"Recife";"PE"
"021940";"Instituto Phorte de Educação e Tecnologia (IPET)";"São Paulo";"SP"
"018490";"Instituto Politécnico Doctum de Guarapari (Doctum)";"Guarapari";"ES"
"016895";"INSTITUTO POLITÉCNICO DOCTUM DE VITÓRIA";"Vitória";"ES"
"001674";"INSTITUTO SALESIANO DE FILOSOFIA (INSAF)";"Recife";"PE"
"002470";"INSTITUTO SALVADOR DE ENSINO E CULTURA (ISEC)";"Salvador";"BA"
"002015";"INSTITUTO SANTO TOMÁS DE AQUINO (ISTA)";"Belo Horizonte";"MG"
"010385";"INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES (ITESP)";"São Paulo";"SP"
"021446";"Instituto Superior da Convenção Nac. das Assembleias de Deus (ISCON)";"Brasília";"DF"
"000346";"INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA (ISCA)";"Limeira";"SP"
"002552";"INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE (INCISA)";"Belo Horizonte";"MG"
"002154";"INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA (ISAT)";"São Gonçalo";"RJ"
"016037";"Instituto Superior de Ciencias Policiais (ISCP)";"Brasília";"DF"
"003203";"INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN (ISALBE)";"Brasília";"DF"
"003157";"INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES (ISEAR)";"Rio Verde";"GO"
"005204";"INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE - ISEAF (ISEAF)";"Teresina";"PI"
"002320";"INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU (ISEAT)";"Vila Velha";"ES"
"002030";"INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA (ISECAMP)";"Campo Limpo Paulista";"SP"
"003963";"INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS (ISECC)";"Juiz de Fora";"MG"
"002342";"INSTITUTO SUPERIOR DE EDUCAÇÃO CERES (ISE-CERES)";"São José do Rio Preto";"SP"
"005019";"INSTITUTO SUPERIOR DE EDUCAÇÃO DA ZONA OESTE (ISE ZONA OESTE)";"Rio de Janeiro";"RJ"
"002922";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS (ISEB)";"Barretos";"SP"
"004221";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE BICAS (ISEB)";"Bicas";"MG"
"003192";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAJAZEIRAS (ISEC)";"Cajazeiras";"PB"
"001974";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAXIAS (ISEC)";"Caxias";"MA"
"002033";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE FLORESTA (ISEF)";"Floresta";"PE"
"003190";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA (ISEG)";"Garça";"SP"
"004398";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE GOIANA (I.S.E.G.)";"Goiana";"PE"
"002202";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA (ISEPE Guaratuba)";"Guaratuba";"PR"
"002529";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE IGUAPE (ISE IGUAPE)";"Iguape";"SP"
"003367";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE OLIVEIRA (ISEOL)";"Oliveira";"MG"
"002012";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA (ISEP)";"Pesqueira";"PE"
"002019";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE SALGUEIRO (ISES)";"Salgueiro";"PE"
"001868";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT (ISESD)";"Santos Dumont";"MG"
"001930";"INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO (SINGULARIDADES/ISESP)";"São Paulo";"SP"
"002491";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP (ISCECAP)";"Brasília";"DF"
"001962";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA (ISECENSA)";"Campos dos Goytacazes";"RJ"
"003682";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA (ISEMI)";"Itaperuna";"RJ"
"001357";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO (ISERJ)";"Rio de Janeiro";"RJ"
"005054";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO SERTÃO DO PAJEÚ (ISESP)";"Afogados da Ingazeira";"PE"
"003290";"INSTITUTO SUPERIOR DE EDUCAÇÃO DOS INCONFIDENTES (ISEI)";"Itabirito";"MG"
"002521";"INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ (ISESPI)";"Canto do Buriti";"PI"
"001998";"INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL (ISEED)";"Virginópolis";"MG"
"002942";"INSTITUTO SUPERIOR DE EDUCAÇÃO FRANCISCANO NOSSA SENHORA DE FÁTIMA (FATIMA)";"Brasília";"DF"
"003448";"INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA (ISEIB)";"Montes Claros";"MG"
"002192";"INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI (ISEI)";"Ivoti";"RS"
"002528";"INSTITUTO SUPERIOR DE EDUCAÇÃO MÃE DE DEUS (ISEMD)";"Londrina";"PR"
"002772";"INSTITUTO SUPERIOR DE EDUCAÇÃO MANHUMIRIM (FACULDADES DOCTUM)";"Manhumirim";"MG"
"002188";"INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION (ISE - SION)";"Curitiba";"PR"
"002969";"INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE (OCIDEMNTE)";"Salvador";"BA"
"001973";"INSTITUTO SUPERIOR DE EDUCAÇÃO ORÍGENES LESSA (ISEOL)";"Lençóis Paulista";"SP"
"002073";"INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO (ISE-PADRAO)";"Goiânia";"GO"
"005018";"INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT (ISEPAM)";"Campos dos Goytacazes";"RJ"
"004219";"INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY (ISEFOR)";"Além Paraíba";"MG"
"002091";"INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER (ISEPS)";"Rio de Janeiro";"RJ"
"003584";"INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ (ISED)";"Santa Cruz do Capibaribe";"PE"
"002157";"INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA (ISESA)";"Ponta Grossa";"PR"
"003021";"INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DE CÁSSIA (ISESC)";"Itumbiara";"GO"
"002508";"INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO (ISA)";"Montes Claros";"MG"
"002677";"INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU (ISESJT)";"Floriano";"PI"
"002744";"INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ (ISE VERA CRUZ)";"São Paulo";"SP"
"002346";"INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER (IFIBE)";"Passo Fundo";"RS"
"000767";"INSTITUTO SUPERIOR DE INFORMÁTICA (ISI)";"Rio de Janeiro";"RJ"
"017269";"INSTITUTO SUPERIOR DE INOVAÇÃO E TECNOLOGIA (ISITEC)";"São Paulo";"SP"
"005015";"INSTITUTO SUPERIOR DE TECNOLOGIA EM HORTICULTURA (ISTHORTICULTURA)";"Campos dos Goytacazes";"RJ"
"001909";"INSTITUTO SUPERIOR DOCTUM DE IPATINGA";"Ipatinga";"MG"
"001615";"INSTITUTO SUPERIOR DO LITORAL DO PARANÁ (ISULPAR)";"Paranaguá";"PR"
"001014";"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC (BOM JESUS/IELUSC)";"Joinville";"SC"
"001300";"INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH (ITES)";"Taquaritinga";"SP"
"001276";"INSTITUTO TAUBATÉ DE ENSINO SUPERIOR (I.T.E.S.)";"Taubaté";"SP"
"000602";"INSTITUTO TECNOLÓGICO DE AERONÁUTICA (ITA)";"São José dos Campos";"SP"
"001961";"INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA (ITCSAS/CENSA)";"Campos dos Goytacazes";"RJ"
"002468";"INSTITUTO TEOLÓGICO FRANCISCANO (ITF)";"Petrópolis";"RJ"
"000763";"INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO (IUESO)";"Goiânia";"GO"
"003775";"INSTITUTO UVB.BR (IUVB)";"São Paulo";"SP"
"012916";"IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO (IPOG)";"Goiânia";"GO"
"005599";"LIBERTAS - FACULDADES INTEGRADAS (LIBERTAS)";"São Sebastião do Paraíso";"MG"
"014313";"NOVA FACULDADE (NF)";"Contagem";"MG"
"013724";"PANAMERICANA FACULDADE DE ARTE E DESIGN";"São Paulo";"SP"
"018036";"Passo 1 (PASSO 1)";"Uberlândia";"MG"
"000019";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS (PUC-CAMPINAS)";"Campinas";"SP"
"000527";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS (PUC GOIÁS)";"Goiânia";"GO"
"000338";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS (PUC MINAS)";"Belo Horizonte";"MG"
"000546";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO (PUCSP)";"São Paulo";"SP"
"000010";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ (PUCPR)";"Curitiba";"PR"
"000528";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO (PUC-RIO)";"Rio de Janeiro";"RJ"
"000021";"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL (PUCRS)";"Porto Alegre";"RS"
"002180";"RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA (RATIO)";"Fortaleza";"CE"
"002001";"SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA (SALT)";"Cachoeira";"BA"
"003675";"SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA (SINAL)";"Rio Branco";"AC"
"018896";"Soberana Faculdade de Saúde de Petrolina (SOBERANA)";"Petrolina";"PE"
"015894";"SOBRESP - Faculdade de Ciências da Saúde (SOBRESP)";"Santa Maria";"RS"
"001311";"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS (TREVISAN)";"São Paulo";"SP"
"013811";"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS";"Rio de Janeiro";"RJ"
"014878";"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS- (TEN)";"Ribeirão Bonito";"SP"
"018642";"UNAMA FACULDADE DA AMAZÔNIA DE ANANINDEUA";"Ananindeua";"PA"
"018651";"Unama Faculdade da Amazônia de Boa Vista (UNAMA)";"Boa Vista";"RR"
"018672";"Unama Faculdade da Amazônia de Macapá";"Macapá";"AP"
"018676";"Unama Faculdade da Amazônia de Palmas (UNAMA PALMAS)";"Palmas";"TO"
"018650";"UNAMA FACULDADE DA AMAZÔNIA DE RIO BRANCO (FMN RIO BRANCO)";"Rio Branco";"AC"
"020667";"UNETRI FACULDADES (UNETRI)";"Barracão";"PR"
"001046";"UNIÃO DAS FACULDADES DOS GRANDES LAGOS (UNILAGO)";"São José do Rio Preto";"SP"
"020561";"União de Ensino Superior de Saúde e Tecnologia de Planaltina";"Brasília";"DF"
"001034";"UNIÃO DE ESCOLAS SUPERIORES DA FUNESO (UNESF)";"Olinda";"PE"
"002035";"UNIÃO LATINO-AMERICANA DE TECNOLOGIA (ULT)";"Jaguariaíva";"PR"
"001885";"UNIDADE DE ENSINO SUPERIOR DOM BOSCO (UNDB)";"São Luís";"MA"
"001750";"UNIDADE DE ENSINO SUPERIOR EXPOENTE (UNIEXP)";"Curitiba";"PR"
"015032";"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE (UNIARP)";"Caçador";"SC"
"000671";"UNIVERSIDADE ANHANGUERA (UNIDERP)";"Campo Grande";"MS"
"000457";"UNIVERSIDADE ANHANGUERA DE SÃO PAULO (UNIAN - SP)";"São Paulo";"SP"
"000466";"UNIVERSIDADE ANHEMBI MORUMBI (UAM)";"São Paulo";"SP"
"000319";"UNIVERSIDADE BRASIL";"São Paulo";"SP"
"001153";"UNIVERSIDADE CÂNDIDO MENDES (UCAM)";"Rio de Janeiro";"RJ"
"000176";"UNIVERSIDADE CASTELO BRANCO (UCB)";"Rio de Janeiro";"RJ"
"000403";"UNIVERSIDADE CATÓLICA DE BRASÍLIA (UCB)";"Brasília";"DF"
"000018";"UNIVERSIDADE CATÓLICA DE PELOTAS (UCPEL)";"Pelotas";"RS"
"000011";"UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP)";"Recife";"PE"
"000015";"UNIVERSIDADE CATÓLICA DE PETRÓPOLIS (UCP)";"Petrópolis";"RJ"
"000227";"UNIVERSIDADE CATÓLICA DE SANTOS (UNISANTOS)";"Santos";"SP"
"000387";"UNIVERSIDADE CATÓLICA DOM BOSCO (UCDB)";"Campo Grande";"MS"
"000519";"UNIVERSIDADE CATÓLICA DO SALVADOR (UCSAL)";"Salvador";"BA"
"000417";"UNIVERSIDADE CIDADE DE SÃO PAULO (UNICID)";"São Paulo";"SP"
"003151";"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ (UNOCHAPECÓ)";"Chapecó";"SC"
"000221";"UNIVERSIDADE CRUZEIRO DO SUL (UNICSUL)";"São Paulo";"SP"
"000383";"UNIVERSIDADE DA AMAZÔNIA (UNAMA)";"Belém";"PA"
